Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
1,ED,Confirmed COVID-19,Age,18-29 Years,63,03/10/2021,03/16/2021,3.2,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,64,03/17/2021,03/23/2021,3.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,65,03/24/2021,03/30/2021,4.0,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,66,03/31/2021,04/06/2021,4.6,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,67,04/07/2021,04/13/2021,4.4,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,68,04/14/2021,04/20/2021,4.0,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,69,04/21/2021,04/27/2021,3.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,70,04/28/2021,05/04/2021,2.6,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,71,05/05/2021,05/11/2021,1.7,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,72,05/12/2021,05/18/2021,1.8,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,73,05/19/2021,05/25/2021,1.6,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,74,05/26/2021,06/01/2021,1.2,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,75,06/02/2021,06/08/2021,0.9,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,76,06/09/2021,06/15/2021,0.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,77,06/16/2021,06/22/2021,0.7,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,78,06/23/2021,06/29/2021,0.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,79,06/30/2021,07/06/2021,0.9,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,80,07/07/2021,07/13/2021,1.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,81,07/14/2021,07/20/2021,2.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,82,07/21/2021,07/27/2021,3.1,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,83,07/28/2021,08/03/2021,4.9,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,84,08/04/2021,08/10/2021,5.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,85,08/11/2021,08/17/2021,6.1,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,86,08/18/2021,08/24/2021,6.7,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,87,08/25/2021,08/31/2021,6.4,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,88,09/01/2021,09/07/2021,6.4,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,89,09/08/2021,09/14/2021,5.8,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,90,09/15/2021,09/21/2021,5.1,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,91,09/22/2021,09/28/2021,3.6,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,92,09/29/2021,10/05/2021,3.3,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,93,10/06/2021,10/12/2021,3.6,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,94,10/13/2021,10/19/2021,2.7,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,95,10/20/2021,10/26/2021,2.5,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,96,10/27/2021,11/02/2021,2.2,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,97,11/03/2021,11/09/2021,2.6,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,98,11/10/2021,11/16/2021,3.1,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,99,11/17/2021,11/23/2021,3.4,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,100,11/24/2021,11/30/2021,4.8,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,101,12/01/2021,12/07/2021,5.6,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,102,12/08/2021,12/14/2021,6.9,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,103,12/15/2021,12/21/2021,15.4,Percent
1,ED,Confirmed COVID-19,Age,18-29 Years,104,12/22/2021,12/28/2021,28.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,12,03/18/2020,03/24/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,13,03/25/2020,03/31/2020,2.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,14,04/01/2020,04/07/2020,4.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,15,04/08/2020,04/14/2020,5.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,16,04/15/2020,04/21/2020,5.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,17,04/22/2020,04/28/2020,4.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,18,04/29/2020,05/05/2020,3.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,19,05/06/2020,05/12/2020,3.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,20,05/13/2020,05/19/2020,2.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,21,05/20/2020,05/26/2020,1.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,22,05/27/2020,06/02/2020,1.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,23,06/03/2020,06/09/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,24,06/10/2020,06/16/2020,1.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,25,06/17/2020,06/23/2020,1.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,26,06/24/2020,06/30/2020,2.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,27,07/01/2020,07/07/2020,2.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,28,07/08/2020,07/14/2020,3.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,29,07/15/2020,07/21/2020,2.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,30,07/22/2020,07/28/2020,2.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,31,07/29/2020,08/04/2020,1.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,32,08/05/2020,08/11/2020,1.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,33,08/12/2020,08/18/2020,1.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,34,08/19/2020,08/25/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,35,08/26/2020,09/01/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,36,09/02/2020,09/08/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,37,09/09/2020,09/15/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,38,09/16/2020,09/22/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,39,09/23/2020,09/29/2020,0.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,40,09/30/2020,10/06/2020,1.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,41,10/07/2020,10/13/2020,2.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,42,10/14/2020,10/20/2020,2.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,43,10/21/2020,10/27/2020,2.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,44,10/28/2020,11/03/2020,3.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,45,11/04/2020,11/10/2020,4.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,46,11/11/2020,11/17/2020,5.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,47,11/18/2020,11/24/2020,7.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,48,11/25/2020,12/01/2020,8.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,49,12/02/2020,12/08/2020,7.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,50,12/09/2020,12/15/2020,7.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,51,12/16/2020,12/22/2020,7.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,52,12/23/2020,12/29/2020,7.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,53,12/30/2020,01/05/2021,8.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,54,01/06/2021,01/12/2021,7.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,55,01/13/2021,01/19/2021,6.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,56,01/20/2021,01/26/2021,6.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,57,01/27/2021,02/02/2021,5.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,58,02/03/2021,02/09/2021,4.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,59,02/10/2021,02/16/2021,4.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,60,02/17/2021,02/23/2021,3.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,61,02/24/2021,03/02/2021,3.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,62,03/03/2021,03/09/2021,4.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,63,03/10/2021,03/16/2021,4.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,64,03/17/2021,03/23/2021,5.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,65,03/24/2021,03/30/2021,5.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,66,03/31/2021,04/06/2021,6.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,67,04/07/2021,04/13/2021,6.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,68,04/14/2021,04/20/2021,5.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,69,04/21/2021,04/27/2021,4.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,70,04/28/2021,05/04/2021,3.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,71,05/05/2021,05/11/2021,3.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,72,05/12/2021,05/18/2021,2.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,73,05/19/2021,05/25/2021,1.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,74,05/26/2021,06/01/2021,1.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,75,06/02/2021,06/08/2021,1.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,76,06/09/2021,06/15/2021,0.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,77,06/16/2021,06/22/2021,0.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,78,06/23/2021,06/29/2021,0.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,79,06/30/2021,07/06/2021,1.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,80,07/07/2021,07/13/2021,1.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,81,07/14/2021,07/20/2021,2.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,82,07/21/2021,07/27/2021,3.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,83,07/28/2021,08/03/2021,5.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,84,08/04/2021,08/10/2021,6.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,85,08/11/2021,08/17/2021,7.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,86,08/18/2021,08/24/2021,8.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,87,08/25/2021,08/31/2021,7.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,88,09/01/2021,09/07/2021,8.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,89,09/08/2021,09/14/2021,7.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,90,09/15/2021,09/21/2021,7.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,91,09/22/2021,09/28/2021,6.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,92,09/29/2021,10/05/2021,4.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,93,10/06/2021,10/12/2021,4.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,94,10/13/2021,10/19/2021,3.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,95,10/20/2021,10/26/2021,3.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,96,10/27/2021,11/02/2021,4.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,97,11/03/2021,11/09/2021,3.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,98,11/10/2021,11/16/2021,4.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,99,11/17/2021,11/23/2021,5.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,100,11/24/2021,11/30/2021,6.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,101,12/01/2021,12/07/2021,8.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,102,12/08/2021,12/14/2021,9.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,103,12/15/2021,12/21/2021,16.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,104,12/22/2021,12/28/2021,25.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,12,03/18/2020,03/24/2020,0.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,13,03/25/2020,03/31/2020,0.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,14,04/01/2020,04/07/2020,0.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,15,04/08/2020,04/14/2020,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,16,04/15/2020,04/21/2020,0.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,17,04/22/2020,04/28/2020,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,18,04/29/2020,05/05/2020,0.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,19,05/06/2020,05/12/2020,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,20,05/13/2020,05/19/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,21,05/20/2020,05/26/2020,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,22,05/27/2020,06/02/2020,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,23,06/03/2020,06/09/2020,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,24,06/10/2020,06/16/2020,0.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,25,06/17/2020,06/23/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,26,06/24/2020,06/30/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,27,07/01/2020,07/07/2020,1.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,28,07/08/2020,07/14/2020,2.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,29,07/15/2020,07/21/2020,1.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,30,07/22/2020,07/28/2020,1.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,31,07/29/2020,08/04/2020,1.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,32,08/05/2020,08/11/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,33,08/12/2020,08/18/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,34,08/19/2020,08/25/2020,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,35,08/26/2020,09/01/2020,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,36,09/02/2020,09/08/2020,0.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,37,09/09/2020,09/15/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,38,09/16/2020,09/22/2020,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,39,09/23/2020,09/29/2020,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,40,09/30/2020,10/06/2020,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,41,10/07/2020,10/13/2020,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,42,10/14/2020,10/20/2020,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,43,10/21/2020,10/27/2020,1.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,44,10/28/2020,11/03/2020,1.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,45,11/04/2020,11/10/2020,2.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,46,11/11/2020,11/17/2020,3.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,47,11/18/2020,11/24/2020,4.1,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,48,11/25/2020,12/01/2020,4.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,49,12/02/2020,12/08/2020,5.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,50,12/09/2020,12/15/2020,5.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,51,12/16/2020,12/22/2020,5.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,52,12/23/2020,12/29/2020,6.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,53,12/30/2020,01/05/2021,5.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,54,01/06/2021,01/12/2021,5.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,55,01/13/2021,01/19/2021,4.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,56,01/20/2021,01/26/2021,4.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,57,01/27/2021,02/02/2021,4.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,58,02/03/2021,02/09/2021,2.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,59,02/10/2021,02/16/2021,2.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,60,02/17/2021,02/23/2021,2.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,61,02/24/2021,03/02/2021,2.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,62,03/03/2021,03/09/2021,2.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,63,03/10/2021,03/16/2021,1.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,64,03/17/2021,03/23/2021,2.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,65,03/24/2021,03/30/2021,2.1,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,66,03/31/2021,04/06/2021,2.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,67,04/07/2021,04/13/2021,2.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,68,04/14/2021,04/20/2021,2.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,69,04/21/2021,04/27/2021,1.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,70,04/28/2021,05/04/2021,1.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,71,05/05/2021,05/11/2021,1.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,72,05/12/2021,05/18/2021,1.1,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,73,05/19/2021,05/25/2021,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,74,05/26/2021,06/01/2021,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,75,06/02/2021,06/08/2021,0.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,76,06/09/2021,06/15/2021,0.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,77,06/16/2021,06/22/2021,0.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,78,06/23/2021,06/29/2021,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,79,06/30/2021,07/06/2021,1.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,80,07/07/2021,07/13/2021,1.1,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,81,07/14/2021,07/20/2021,2.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,82,07/21/2021,07/27/2021,3.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,83,07/28/2021,08/03/2021,4.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,84,08/04/2021,08/10/2021,5.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,85,08/11/2021,08/17/2021,6.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,86,08/18/2021,08/24/2021,6.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,87,08/25/2021,08/31/2021,6.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,88,09/01/2021,09/07/2021,5.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,89,09/08/2021,09/14/2021,4.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,90,09/15/2021,09/21/2021,3.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,91,09/22/2021,09/28/2021,2.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,92,09/29/2021,10/05/2021,3.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,93,10/06/2021,10/12/2021,2.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,94,10/13/2021,10/19/2021,2.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,95,10/20/2021,10/26/2021,1.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,96,10/27/2021,11/02/2021,2.1,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,97,11/03/2021,11/09/2021,2.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,98,11/10/2021,11/16/2021,3.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,99,11/17/2021,11/23/2021,2.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,100,11/24/2021,11/30/2021,3.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,101,12/01/2021,12/07/2021,3.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,102,12/08/2021,12/14/2021,4.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,103,12/15/2021,12/21/2021,10.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,104,12/22/2021,12/28/2021,21.4,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,12,03/18/2020,03/24/2020,0.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,13,03/25/2020,03/31/2020,3.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,14,04/01/2020,04/07/2020,5.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,15,04/08/2020,04/14/2020,6.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,16,04/15/2020,04/21/2020,5.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,17,04/22/2020,04/28/2020,6.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,18,04/29/2020,05/05/2020,4.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,19,05/06/2020,05/12/2020,3.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,20,05/13/2020,05/19/2020,2.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,21,05/20/2020,05/26/2020,1.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,22,05/27/2020,06/02/2020,1.4,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,23,06/03/2020,06/09/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,24,06/10/2020,06/16/2020,1.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,25,06/17/2020,06/23/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,26,06/24/2020,06/30/2020,2.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,27,07/01/2020,07/07/2020,2.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,28,07/08/2020,07/14/2020,3.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,29,07/15/2020,07/21/2020,2.7,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,30,07/22/2020,07/28/2020,2.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,31,07/29/2020,08/04/2020,2.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,32,08/05/2020,08/11/2020,1.4,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,33,08/12/2020,08/18/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,34,08/19/2020,08/25/2020,1.3,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,35,08/26/2020,09/01/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,36,09/02/2020,09/08/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,37,09/09/2020,09/15/2020,1.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,38,09/16/2020,09/22/2020,1.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,39,09/23/2020,09/29/2020,1.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,40,09/30/2020,10/06/2020,1.3,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,41,10/07/2020,10/13/2020,2.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,42,10/14/2020,10/20/2020,2.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,43,10/21/2020,10/27/2020,2.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,44,10/28/2020,11/03/2020,3.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,45,11/04/2020,11/10/2020,4.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,46,11/11/2020,11/17/2020,6.7,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,47,11/18/2020,11/24/2020,7.3,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,48,11/25/2020,12/01/2020,8.3,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,49,12/02/2020,12/08/2020,9.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,50,12/09/2020,12/15/2020,9.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,51,12/16/2020,12/22/2020,9.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,52,12/23/2020,12/29/2020,9.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,53,12/30/2020,01/05/2021,10.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,54,01/06/2021,01/12/2021,9.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,55,01/13/2021,01/19/2021,9.3,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,56,01/20/2021,01/26/2021,8.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,57,01/27/2021,02/02/2021,7.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,58,02/03/2021,02/09/2021,6.4,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,59,02/10/2021,02/16/2021,5.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,60,02/17/2021,02/23/2021,5.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,61,02/24/2021,03/02/2021,5.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,62,03/03/2021,03/09/2021,5.5,Percent
